1	-14.8271317103068	-3.00108550936016	1.52090778549498	3.95534842970601	-1.09918021011525	2.06776338223882	2.23117507335533	-0.958397783857291	-2.51605503042514	2.60359530552139	0.974574994036682	-0.0423036488194778	-0.697387520138353	2.22948063491992	3.40056885900778	0.661318948254214	-2.76637605667333	-2.52700961826772	-0.887411064960781	-0.617081172566238	1.34746825867921	1.42235911261612	0.941647983401568	0.213976743242252
1	-16.2288612441648	-2.80187433749996	-0.410815700402130	1.47546694457079	-1.89839176226522	0.0852492992020348	3.72698469559736	3.29337766446106	3.41185908533326	3.38268178827430	1.33893701178529	0.0467712121395897	-0.946196863917764	0.739742479331976	0.856266145251359	-2.32285057603424	-0.489825818196660	-0.00501941771693026	-1.44765013894676	1.31782856525474	2.68826583343406	0.242777233188841	-0.0131732958306196	0.320707761097403
1	-15.1242838039605	-2.59871263957451	-0.359965674446737	1.34583763509479	-0.348832715225461	1.97144548064094	3.55383309249279	2.34953846424822	1.70209756238987	2.44949067400651	0.388313187214449	0.248380871440398	-1.79948319127767	-0.127619908051130	-0.621471441273482	-2.08771104691878	3.05295772724538	-0.632225997968569	-3.46312134035430	2.74561470145769	3.06627270347539	-0.281593939957072	-0.228980227977400	0.596002470637004
1	-15.7031424565913	-2.53005662064257	0.255003254103276	-0.179334985754377	0.947238981845521	3.38117811419067	0.231523797263608	2.72942535892484	1.44702034561333	2.07717122582797	0.265705968337264	0.288240019431421	-1.94415813532523	-1.10678449145309	-0.107418564465567	-1.01298014353434	1.67729199925977	-1.42602818917144	-2.72976405359174	-0.134799784252024	1.31243381259110	0.0555215200336254	-0.0974158988414045	0.491487214986102
1	-17.7892158910100	-3.32842422986555	0.255791146332054	1.65118282449042	2.05744100869745	-0.528540022208350	-1.21577648800924	3.44200042109734	3.06577339464791	2.83395967680894	1.16772017379460	0.730965653490112	-0.617565947356209	-1.39492688853830	-0.417163864994187	-1.08838130106655	0.635618884803750	-2.00264925090184	-1.89448278962368	-0.523284796454942	1.36434250402388	-0.0993048157144381	0.513488522003352	0.284900927754994
1	-17.8126324036279	-4.09719527953407	-0.879821957489877	-0.196675865428539	-0.585590625337016	-0.803800233130485	2.01714340546075	2.54494700965846	4.69867188809089	3.27372956692352	0.803109670233111	0.542709643593886	1.05009059691429	0.100962307641043	-1.17087116383804	-1.30336595872823	-2.05635760763099	0.287785444511994	2.35266877035966	0.0718864392267937	0.237370344096032	-0.884181151533280	0.923284060773041	0.193051114829707
1	-14.9958877514765	-3.90753364293621	-0.418298866141441	-0.278063876667954	1.37101041557143	1.05996077794875	-0.180700896041303	1.65685044419900	2.12278554718692	1.70225427988708	0.889844119271554	0.548497450991656	2.30471912733453	0.848640278096557	-0.449746056663157	-0.386692152624847	-1.79870345691568	4.83840588106850	5.42099907513336	0.532375458026095	-1.68220006667330	-2.36057448637072	-0.330072026906291	-0.273812089971215
1	-15.5246706309866	-2.08905845264568	-1.16425848541704	-1.16976057326753	-1.79408213303796	3.01860588088011	3.24298915681914	3.72983000621420	2.27456978548788	1.31675219698898	1.78957008675835	0.669050792925210	0.667252205736401	0.278460893336056	0.842689344962713	2.43299679649530	1.64230165811359	5.98481867329692	5.58972302111759	2.70849172787549	-2.32316499926331	-2.18368189499973	-0.152151712861215	-0.507958238702961
1	-15.4761180863289	-3.05953222616491	-0.276609674699101	1.55768694947265	-0.0363684228256075	4.81786574238911	6.30279924901161	3.64812210985862	1.75452434593947	0.271586632220127	0.179381925172541	0.257076943867627	-1.19138203179177	1.10738702084300	-0.631235445891923	1.70997788731962	4.19556304124480	3.65404187164714	3.90537226425275	0.326565450672977	-0.828762634757609	0.199500025286855	-0.613048192981517	-0.664297680538097
1	-16.5716389275971	-4.10350464791564	0.313367464233023	2.53494391624411	2.58155128103188	6.29447529459471	7.15997786461068	5.61204876864189	1.39805498981965	0.713540548257399	0.930113197990795	-0.0735174608985412	0.306805861113330	1.78382601726138	-2.56738408416624	1.83675782808945	5.81415909960292	0.0546876966505187	-2.89971848025511	-2.21357434310440	-0.768312253298934	1.62482819483539	-0.817890328070875	-0.202060520238736
